# B Deg6 IP8.298019 EAnan	
24.1694117718559	3.233
24.1711533005756	3.337
24.1745411181632	3.069
24.3457007376505	3.089
24.370204590965	3.018
24.3727896726584	3.163
24.3753475429655	3.01
24.4564238682854	3.073
24.4617028772172	3.102
24.5128738890527	3.01
24.5324660871499	3.073
24.5764668987096	3.02
24.5805350009534	3.065
24.5867800140968	3.012
24.5875283272186	3.073
24.5969298611666	2.997
24.6135152010835	3.065
24.6192023808089	3
24.619760214227	3.137
24.6203044419519	3.006
25.8811440236598	2.897
26.4039835989902	2.728
26.9373675864909	2.569
27.4815272829451	3.182
44.5231341187543	1.233
64.4573793409778	0.6366
84.3916245632012	0.3818
104.326005842356	0.2502
124.260251064579	0.1742
144.194496286803	0.1268
164.128197281301	0.0955
184.063258845112	0.07392
203.996959839611	0.05852
203.999680978235	0.1665
